premise	hypothesis	label
In all of this, we have the unpleasant fact that a touching article can sometimes be unforgettable and exacerbate the problem.	People are more likely to remember bad handwriting	2
In all of this, we have the unpleasant fact that a touching article can sometimes be unforgettable and exacerbate the problem.	Well-written manuscripts are often easier to remember than poorly written ones	0
In all of this, we have the unpleasant fact that a touching article can sometimes be unforgettable and exacerbate the problem.	Well-written documents are expensive to mass-produce	1
Faced with this attitude, and somewhat surprised, the English proved their dignity by expressing the word in the main	Britain had no prestige	2
Faced with this attitude, and somewhat surprised, the English proved their dignity by expressing the word in the main	britain dominated the world economy	1
Faced with this attitude, and somewhat surprised, the English proved their dignity by expressing the word in the main	Britain was the world's leading trading nation.	0
Sometimes it resembles a snake	Sometimes it can be very difficult to identify	0
Sometimes it resembles a snake	Thanks to its carefully coated engine, it produces very little noise	1
Sometimes it resembles a snake	It was always very easy to see from any distance	2
In fact, there are English dialects in Britain that are more distinct than in North America, and anyone who's spent time with them knows they're not related.	Britain has more distinctive dialects of English than North America	0
In fact, there are English dialects in Britain that are more distinct than in North America, and anyone who's spent time with them knows they're not related.	The North American and British accents are exactly the same and people can't tell the difference between them.	2
In fact, there are English dialects in Britain that are more distinct than in North America, and anyone who's spent time with them knows they're not related.	People from North America have difficulty understanding half of the British accent	1
A Tennessee informant used dog weather to describe hot, rainy weather, possibly referring to June's dry weather from the expression dog days.	According to the informant, it was used to describe seasonal heavy rainfall in hot and humid weather	2
A Tennessee informant used dog weather to describe hot, rainy weather, possibly referring to June's dry weather from the expression dog days.	June and July are the hottest months in Tennessee.	1
A Tennessee informant used dog weather to describe hot, rainy weather, possibly referring to June's dry weather from the expression dog days.	in august, the weather is hot and dry	0
