premise	hypothesis	label
The project team was initially known by the nickname Beaneaters, which, technically, is also a nickname that would be considered an Indian nickname.	This group now has only one name.	2
I have not found such an explanation in a dictionary.	I found the explanation in the dictionary.	2
I have not found such an explanation in a dictionary.	I looked in the dictionary but could not find an explanation.	0
I have not found such an explanation in a dictionary.	The grammar I used was standard.	1
How does one do that?	How will the majority of people stand still?	2
How does one do that?	How can a person commit such a terrible crime?	1
How does one do that?	How is it possible to do that?	0
Furthermore, it contains only familiar words from the 20th Century, such as prefix, and omits the military slang of the early 20th century.	According to the preface, it contains words that arise in the twentieth century and leaves behind slang that arose earlier.	0
Furthermore, it contains only familiar words from the 20th Century, such as prefix, and omits the military slang of the early 20th century.	It has all the slang in it from the beginning of time.	2
Furthermore, it contains only familiar words from the 20th Century, such as prefix, and omits the military slang of the early 20th century.	There are many different slang from before the twentieth century.	1
But if one has the 1984 edition, it is more annoying to buy this book than the short (and cheap) appendix.	The 1984 edition was the best of them all.	1
But if one has the 1984 edition, it is more annoying to buy this book than the short (and cheap) appendix.	This publication is not for sale.	2
But if one has the 1984 edition, it is more annoying to buy this book than the short (and cheap) appendix.	The appendix was cheaper than the book.	0
Bernstein explains only in the introduction	Bernstein does not explain it in detail.	1
Bernstein explains only in the introduction	Bernstein described it only in collections.	2
Bernstein explains only in the introduction	The foreword contains an explanation.	0
It doesn't make sense to outlaw these topics, just because it's addictive, but after 20 years of tolerating another practice, to let someone else find something funny about them.	Even native speakers sometimes have a sense of humor.	1
It doesn't make sense to outlaw these topics, just because it's addictive, but after 20 years of tolerating another practice, to let someone else find something funny about them.	A smile is one of the things that foreigners in general understand best.	2
It doesn't make sense to outlaw these topics, just because it's addictive, but after 20 years of tolerating another practice, to let someone else find something funny about them.	These articles are difficult for foreigners to understand.	0
Finally, one must be careful about stretches that have one side that is too narrow.	Editors are often hired to find such errors.	1
Finally, one must be careful about stretches that have one side that is too narrow.	Exercise is a great way to clarify the meaning of a sentence.	2
Finally, one must be careful about stretches that have one side that is too narrow.	The meaning may change as you try to make a sentence longer.	0
Try to think of the heat as a cooling effect.	Putting heat on one's head is a good way to promote concentration and concentration.	2
Try to think of the heat as a cooling effect.	Extreme heat can sometimes cause a person to freeze to death.	0
Try to think of the heat as a cooling effect.	Today, it is five degrees ahead of the average.	1
There is no greater duty and tradition than to be humble.	Many occupations have a high degree of self-respect.	1
There is no greater duty and tradition than to be humble.	Many employees have a habit of humiliating their employer.	2
There is no greater duty and tradition than to be humble.	No other profession has such a strong tradition of self-deprecation.	0
With a fancy voice, the brand has gained a notorious reputation in the local press using the brands in private conversations, at ice cream parlours, and in posters that have yet to be shown.	The books were not at all well-reputed.	2
With a fancy voice, the brand has gained a notorious reputation in the local press using the brands in private conversations, at ice cream parlours, and in posters that have yet to be shown.	Those books were not well-reputed.	0
With a fancy voice, the brand has gained a notorious reputation in the local press using the brands in private conversations, at ice cream parlours, and in posters that have yet to be shown.	The letters contained a lot of gossip from housewives.	1
If lite/light describes the type of beer (e.g.	A beer may have the suffix lite or light.	0
If lite/light describes the type of beer (e.g.	Lite and light are terms used to describe both wine and spirits.	2
If lite/light describes the type of beer (e.g.	Lite beer does not have a high alcohol content	1
A superfluous adjective is one that has been used where it is not wanted or needed.	People try to find another nickname.	1
A superfluous adjective is one that has been used where it is not wanted or needed.	The nickname was widely used.	0
A superfluous adjective is one that has been used where it is not wanted or needed.	That designation should be used more often.	2
On top of all this, we have the sad fact that a well-researched article actually adds to the problem.	People are more likely to remember bad handwriting.	2
On top of all this, we have the sad fact that a well-researched article actually adds to the problem.	A well-written book is more likely to be remembered than an ill-written one.	0
On top of all this, we have the sad fact that a well-researched article actually adds to the problem.	A well-written text is expensive to produce.	1
In the face of this and to their surprise, the British agreed to circumcise them by capitalizing the word.	The British were disrespectful.	2
In the face of this and to their surprise, the British agreed to circumcise them by capitalizing the word.	Britain took over the world's financial position.	1
In the face of this and to their surprise, the British agreed to circumcise them by capitalizing the word.	The British were great merchants throughout the world.	0
At times it is often the most deceptive, too.	In some cases, it may be very difficult to tell.	0
At times it is often the most deceptive, too.	It makes very little noise because of the gentle friction of the engine.	1
At times it is often the most deceptive, too.	It is always easy to spot from any distance.	2
As it happens, indeed, there are more distinctive English accents in Britain than in North America, and everyone has taken the time to listen to them but some are not mutually intelligible.	Britain has many varieties of English, more than North America.	0
As it happens, indeed, there are more distinctive English accents in Britain than in North America, and everyone has taken the time to listen to them but some are not mutually intelligible.	The languages of North America and Britain are almost identical, and people have no idea how to distinguish between them.	2
As it happens, indeed, there are more distinctive English accents in Britain than in North America, and everyone has taken the time to listen to them but some are not mutually intelligible.	Those from North America have a hard time understanding half of what is said in English.	1
An interviewer in Tennessee used the term dog weather to describe 'the season, when the skies don't rain', with the mouse appearing in a dog weather speech pointing to the August summer.	According to the interviewer, dog weather is an indicator of the rainy season.	2
An interviewer in Tennessee used the term dog weather to describe 'the season, when the skies don't rain', with the mouse appearing in a dog weather speech pointing to the August summer.	June and July are also very hot in Tennessee.	1
An interviewer in Tennessee used the term dog weather to describe 'the season, when the skies don't rain', with the mouse appearing in a dog weather speech pointing to the August summer.	The weather was warm but dry for several days in August.	0
